EID,FORTARGET,PROB
439664,0,0.22229595482349396
82597,0,0.015495484694838524
305745,0,0.06646116822957993
47714,0,0.023636460304260254
217636,0,0.3449796438217163
103692,0,0.12203387916088104
123206,0,0.15881408751010895
75780,0,0.23559588193893433
345321,0,0.12724483013153076
345465,0,0.08945291489362717
127711,0,0.0870770588517189
257983,0,0.011659322306513786
77371,0,0.17718979716300964
83408,0,0.17719563841819763
370091,1,0.4505186676979065
324868,0,0.14282138645648956
327256,0,0.3791821599006653
197199,0,0.23352622985839844
323310,0,0.19614630937576294
32009,0,0.16363616287708282
154610,0,0.20280148088932037
397779,0,0.0023548242170363665
68475,0,0.1301458179950714
386002,0,0.2034166306257248
205922,0,0.004315386526286602
258350,1,0.6330691576004028
496502,0,0.28819188475608826
458475,0,0.14566706120967865
290796,0,0.43474435806274414
119885,0,0.1432625651359558
152817,0,0.24356645345687866
197155,0,0.16645966470241547
418677,0,0.22924920916557312
70271,0,0.20326238870620728
372610,0,0.1860833466053009
106101,0,0.05476810038089752
180857,0,0.20942287147045135
156717,0,0.09882977604866028
490984,0,0.06630617380142212
128254,0,0.11748911440372467
241927,0,0.20195706188678741
86381,0,0.19681645929813385
240773,0,0.32059842348098755
248697,0,0.03692078962922096
58233,0,0.13259263336658478
314655,0,0.12039227038621902
5883,0,0.1782207190990448
79963,0,0.15304169058799744
28100,0,0.09840977936983109
432435,1,0.46684789657592773
213465,0,0.1523662656545639
448888,0,0.13703659176826477
337782,0,0.23043681681156158
436129,0,0.15564091503620148
441242,0,0.01844189688563347
211757,0,0.28396761417388916
17958,0,0.02048216387629509
96223,0,0.011170212179422379
514755,0,0.15842661261558533
124026,0,0.23724351823329926
490612,0,0.16819414496421814
349327,0,0.1720583736896515
511158,0,0.23566249012947083
485836,0,0.13425332307815552
173992,0,0.21259815990924835
242838,0,0.21726030111312866
425184,0,0.08016316592693329
176237,0,0.07639075815677643
95142,0,0.0569879449903965
202703,0,0.010398569516837597
261063,0,0.03666079044342041
154778,0,0.08256882429122925
164055,0,0.19892670214176178
6784,0,0.1176941990852356
319326,0,0.07604718208312988
72724,0,0.003470693714916706
2790,0,0.11780581623315811
275162,0,0.14942888915538788
223084,0,0.03169025480747223
143497,0,0.1000678613781929
489432,0,0.09120936691761017
