EID,FORTARGET,PROB
439664,0,0.21760989725589752
82597,0,0.0185738243162632
305745,0,0.07751071453094482
47714,0,0.03068002499639988
217636,0,0.3440091609954834
103692,0,0.11833088099956512
123206,0,0.1843615621328354
75780,0,0.23152637481689453
345321,0,0.12930037081241608
345465,0,0.10269779711961746
127711,0,0.08026395738124847
257983,0,0.010782807134091854
77371,0,0.17850211262702942
83408,0,0.17568272352218628
370091,1,0.4538649916648865
324868,0,0.15201283991336823
327256,0,0.3788740336894989
197199,0,0.23325778543949127
323310,0,0.20668759942054749
32009,0,0.1490204632282257
154610,0,0.19805240631103516
397779,0,0.005823541898280382
68475,0,0.15490995347499847
386002,0,0.20409704744815826
205922,0,0.01384611614048481
258350,1,0.6042989492416382
496502,0,0.30093610286712646
458475,0,0.14318285882472992
290796,0,0.4225209653377533
119885,0,0.14903753995895386
152817,0,0.21442466974258423
197155,0,0.16976554691791534
418677,0,0.2166818082332611
70271,0,0.1977826952934265
372610,0,0.1708613783121109
106101,0,0.03924527391791344
180857,0,0.2243948131799698
156717,0,0.09729612618684769
490984,0,0.06344686448574066
128254,0,0.12573163211345673
241927,0,0.19882461428642273
86381,0,0.18676374852657318
240773,0,0.32009992003440857
248697,0,0.025604430586099625
58233,0,0.1628861278295517
314655,0,0.11734596639871597
5883,0,0.16611267626285553
79963,0,0.15537382662296295
28100,0,0.09522996842861176
432435,1,0.46950477361679077
213465,0,0.1550828218460083
448888,0,0.14354611933231354
337782,0,0.22920337319374084
436129,0,0.19002312421798706
441242,0,0.020247235894203186
211757,0,0.2899242043495178
17958,0,0.04484592378139496
96223,0,0.010068605653941631
514755,0,0.15500234067440033
124026,0,0.23550978302955627
490612,0,0.17358145117759705
349327,0,0.15451642870903015
511158,0,0.25051549077033997
485836,0,0.14363399147987366
173992,0,0.22041459381580353
242838,0,0.22170032560825348
425184,0,0.08991631120443344
176237,0,0.07869820296764374
95142,0,0.07184435427188873
202703,0,0.01742512732744217
261063,0,0.038441359996795654
154778,0,0.08633966743946075
164055,0,0.19259387254714966
6784,0,0.11603992432355881
319326,0,0.08074440807104111
72724,0,0.005766216665506363
2790,0,0.16076694428920746
275162,0,0.1388120800256729
223084,0,0.029978273436427116
143497,0,0.10681868344545364
489432,0,0.10323283821344376
503503,0,0.015111738815903664
481137,0,0.09813174605369568
68039,0,0.016419103369116783
195578,1,0.5727418661117554
52026,0,0.1758771687746048
508988,0,0.020004572346806526
455053,0,0.1977497935295105
177974,1,0.571337878704071
41335,0,0.1417994350194931
191404,0,0.2714965343475342
97121,0,0.2559703588485718
475469,1,0.4674973487854004
231646,0,0.2003033310174942
211918,0,0.06580684334039688
133468,1,0.48252564668655396
405335,0,0.2573426067829132
772,0,0.0645080953836441
466869,0,0.02862144075334072
392911,0,0.08571165055036545
89841,0,0.13103137910366058
442624,0,0.23389436304569244
39575,0,0.09030655026435852
198377,0,0.24921870231628418
323988,0,0.169329434633255
58055,0,0.23581984639167786
489861,0,0.31580787897109985
311657,0,0.2868838608264923
265827,0,0.18594232201576233
410983,0,0.17705537378787994
457543,0,0.09076552838087082
249911,0,0.2553298771381378
398580,0,0.07245910167694092
271702,0,0.07203914225101471
323367,0,0.030590631067752838
368848,0,0.3846028447151184
196923,0,0.0030258032493293285
488720,0,0.09856479614973068
116877,0,0.052622318267822266
60759,0,0.14372378587722778
522796,0,0.2378087341785431
196132,0,0.42209407687187195
481635,0,0.1170295923948288
518565,0,0.1762964129447937
245758,0,0.27535250782966614
73630,0,0.3337351679801941
334804,0,0.20677995681762695
126643,0,0.03722141310572624
373286,0,0.3332916498184204
312206,0,0.10902219265699387
478033,0,0.09791235625743866
77012,0,0.07026001065969467
92085,0,0.36766713857650757
86435,0,0.045804377645254135
111619,0,0.2909729778766632
151430,0,0.2848934233188629
50261,0,0.0774376317858696
404412,0,0.2369302362203598
479273,0,0.11443855613470078
509987,0,0.03526083379983902
503876,0,0.3605334460735321
364772,0,0.25369730591773987
69753,0,0.2684040069580078
293059,0,0.26234281063079834
289781,0,0.24444878101348877
366375,0,0.0979667380452156
134277,0,0.28081226348876953
107926,0,0.2745051681995392
457072,0,0.06404136121273041
414695,0,0.33326271176338196
495334,0,0.20343716442584991
55655,0,0.08355628699064255
391253,0,0.31865212321281433
89447,0,0.2267969399690628
255080,0,0.17156358063220978
367775,0,0.19450344145298004
320833,0,0.204239621758461
383436,0,0.176169753074646
433196,0,0.11018507927656174
289564,0,0.06104590743780136
484268,0,0.2712042033672333
216450,0,0.013022493571043015
62679,0,0.06452921777963638
55275,0,0.03693648427724838
240158,1,0.4538649916648865
188498,0,0.07369710505008698
77925,0,0.1566726565361023
501690,0,0.20733286440372467
139852,0,0.14607365429401398
305475,0,0.18572986125946045
179913,0,0.028244830667972565
265031,0,0.1728939414024353
450841,0,0.06417934596538544
378813,0,0.2611275315284729
128108,0,0.07069741189479828
423826,0,0.18271392583847046
312560,0,0.2954186499118805
92598,0,0.1753445267677307
31117,0,0.1878204643726349
162855,0,0.1959429234266281
329537,0,0.15010342001914978
428321,0,0.06883088499307632
66685,0,0.2797888517379761
410313,0,0.1653679609298706
386721,0,0.1326543241739273
392641,1,0.4564744830131531
146397,0,0.15943637490272522
345469,0,0.18114745616912842
53546,0,0.15882548689842224
418068,0,0.22489386796951294
365385,0,0.29851821064949036
155342,0,0.12041004002094269
310621,0,0.10127171128988266
124369,0,0.11547107994556427
362635,0,0.1918693482875824
53398,0,0.15704940259456635
78222,0,0.10428332537412643
343522,1,0.4523775577545166
319342,0,0.13961607217788696
332399,0,0.056087423115968704
265727,0,0.1920490860939026
170675,0,0.21567055583000183
107423,0,0.22117668390274048
145846,0,0.3756301701068878
99117,0,0.03314333036541939
324799,0,0.0640905424952507
256753,0,0.16485841572284698
463457,0,0.06987959891557693
158186,0,0.007777234073728323
347326,0,0.020581340417265892
243888,0,0.11525630205869675
491889,0,0.19577045738697052
223057,0,0.26268842816352844
98609,0,0.23210230469703674
481524,0,0.2299155294895172
104732,0,0.2571875751018524
142901,0,0.07369444519281387
160267,0,0.25108128786087036
508414,0,0.02345208451151848
61976,0,0.21549685299396515
100336,0,0.22574450075626373
167751,0,0.23244087398052216
100658,0,0.15268701314926147
431350,0,0.2632242441177368
220894,0,0.20376627147197723
494446,0,0.4263642728328705
343546,0,0.2349177449941635
456888,0,0.2336219996213913
4349,0,0.3581996262073517
465485,0,0.24688729643821716
517841,0,0.16074632108211517
151179,0,0.3708317279815674
503479,0,0.22250472009181976
67378,0,0.2937038242816925
38690,1,0.5055152177810669
144962,0,0.18340753018856049
274734,0,0.11923602223396301
500629,0,0.006016571074724197
170869,0,0.3032834827899933
191847,0,0.2803327739238739
350139,0,0.14724746346473694
347138,0,0.1429177224636078
8772,0,0.1286834329366684
404543,0,0.11865829676389694
494018,0,0.12344158440828323
57721,0,0.3464876115322113
449581,0,0.19727447628974915
108222,0,0.34959322214126587
109449,0,0.18902532756328583
74537,0,0.0736268162727356
52632,0,0.181355282664299
204267,0,0.26490333676338196
521033,1,0.5339630842208862
264287,0,0.18354704976081848
520893,0,0.028576280921697617
187035,0,0.12976764142513275
123608,0,0.22249896824359894
149411,0,0.14348383247852325
54608,0,0.0312901996076107
303952,0,0.026244817301630974
352920,0,0.2276548594236374
140134,0,0.03895919397473335
160702,0,0.19491621851921082
358522,0,0.1650693714618683
341836,0,0.022889114916324615
109973,0,0.1286790370941162
149398,0,0.40639448165893555
292681,0,0.18809419870376587
345598,0,0.1666259765625
105587,0,0.026103515177965164
215942,1,0.5797497034072876
278681,0,0.21650511026382446
112250,0,0.1254286766052246
141544,0,0.3216090202331543
491413,0,0.05487838387489319
483461,0,0.2732122242450714
114386,0,0.02518339455127716
450284,0,0.10024771839380264
162162,0,0.2951942980289459
136995,0,0.17081238329410553
472424,0,0.040215667337179184
505902,0,0.13953152298927307
375376,0,0.3046256899833679
170530,0,0.09603163599967957
64099,0,0.007269233465194702
40501,0,0.12610982358455658
320976,0,0.06967094540596008
519985,0,0.18692485988140106
56918,0,0.3621775805950165
17442,0,0.3235507607460022
454040,0,0.1896670013666153
519758,0,0.23393025994300842
50726,0,0.3129376173019409
174069,0,0.3271867036819458
368072,0,0.06546938419342041
58089,0,0.025213729590177536
46692,0,0.11992716789245605
354153,0,0.0644477903842926
320307,0,0.2652628719806671
387723,0,0.18963809311389923
342488,0,0.19712196290493011
242911,0,0.09219226986169815
455767,0,0.22303327918052673
326268,0,0.26078033447265625
523677,0,0.17140886187553406
149915,0,0.12734286487102509
24199,0,0.0477096289396286
204614,0,0.18502077460289001
239673,0,0.019773049280047417
129348,0,0.11686432361602783
86786,0,0.13293416798114777
474473,0,0.1566638946533203
31407,1,0.716265082359314
422877,0,0.1478014439344406
85496,0,0.1565796583890915
164496,0,0.292708158493042
260221,0,0.17097923159599304
408246,0,0.03391923010349274
69206,0,0.053314208984375
403457,0,0.18787474930286407
241872,0,0.13019557297229767
147590,0,0.37962862849235535
105332,0,0.16282881796360016
314305,0,0.18045556545257568
330990,0,0.16221651434898376
496078,0,0.38194161653518677
153541,0,0.07828700542449951
331727,0,0.07178033888339996
447224,0,0.03796074166893959
475987,0,0.037404559552669525
165190,0,0.10368382930755615
227555,0,0.21309462189674377
