EID,FORTARGET,PROB
439664,0,0.22111906111240387
82597,0,0.034803908318281174
305745,0,0.07333087176084518
47714,0,0.029247095808386803
217636,0,0.3399965465068817
103692,0,0.0957164317369461
123206,0,0.190154567360878
75780,0,0.2460448294878006
345321,0,0.13284775614738464
345465,0,0.09655943512916565
127711,0,0.08223828673362732
257983,0,0.017295246943831444
77371,0,0.17705674469470978
83408,0,0.18278218805789948
370091,0,0.4459875226020813
324868,0,0.15488995611667633
327256,0,0.3670976758003235
197199,0,0.2399716079235077
323310,0,0.2036883533000946
32009,0,0.14331534504890442
154610,0,0.2122616171836853
397779,0,0.005715535022318363
68475,0,0.12697799503803253
386002,0,0.20603249967098236
205922,0,0.009109043516218662
258350,1,0.5871057510375977
496502,0,0.29816365242004395
458475,0,0.15339207649230957
290796,0,0.4289921224117279
119885,0,0.15128284692764282
152817,0,0.2493072897195816
197155,0,0.17309771478176117
418677,0,0.2202690839767456
70271,0,0.19855482876300812
372610,0,0.17505300045013428
106101,0,0.045517582446336746
180857,0,0.20293651521205902
156717,0,0.085468590259552
490984,0,0.07205528765916824
128254,0,0.12820446491241455
241927,0,0.17898134887218475
86381,0,0.19282887876033783
240773,0,0.32722553610801697
248697,0,0.032475922256708145
58233,0,0.17812107503414154
314655,0,0.10852348804473877
5883,0,0.187656968832016
79963,0,0.1546357423067093
28100,0,0.11946624517440796
432435,0,0.4407036006450653
213465,0,0.1618943214416504
448888,0,0.14122426509857178
337782,0,0.22971642017364502
436129,0,0.18564757704734802
441242,0,0.024088850244879723
211757,0,0.2812763452529907
17958,0,0.059434473514556885
96223,0,0.014728544279932976
514755,0,0.1563492715358734
124026,0,0.22588777542114258
490612,0,0.17108534276485443
349327,0,0.15722285211086273
511158,0,0.2803061604499817
485836,0,0.169378399848938
173992,0,0.2241262048482895
242838,0,0.23238809406757355
425184,0,0.08384695649147034
176237,0,0.08653179556131363
95142,0,0.0765175074338913
202703,0,0.022050930187106133
261063,0,0.032311562448740005
154778,0,0.08216216415166855
164055,0,0.18788446485996246
6784,0,0.12197359651327133
319326,0,0.10336552560329437
72724,0,0.004957044497132301
2790,0,0.08991732448339462
275162,0,0.13514025509357452
223084,0,0.03517504036426544
143497,0,0.1095333844423294
489432,0,0.09728909283876419
503503,0,0.02625119872391224
481137,0,0.08829719573259354
68039,0,0.02153949998319149
195578,1,0.5399081707000732
52026,0,0.18113163113594055
508988,0,0.02903132699429989
455053,0,0.1992393136024475
177974,1,0.5764746069908142
41335,0,0.15358056128025055
191404,0,0.261434942483902
97121,0,0.25153231620788574
475469,1,0.4671477675437927
231646,0,0.20609164237976074
211918,0,0.0646221786737442
133468,0,0.4064415693283081
405335,0,0.2687637209892273
772,0,0.07428555935621262
466869,0,0.039033133536577225
392911,0,0.11144611239433289
89841,0,0.11867674440145493
442624,0,0.2339353710412979
39575,0,0.08260750025510788
198377,0,0.21597260236740112
323988,0,0.17325878143310547
58055,0,0.2714226245880127
489861,0,0.28604385256767273
311657,0,0.29883381724357605
265827,0,0.1867281049489975
410983,0,0.17882874608039856
457543,0,0.08623062819242477
249911,0,0.21519295871257782
398580,0,0.08034224808216095
271702,0,0.07849913090467453
323367,0,0.0395158976316452
368848,0,0.4246957004070282
196923,0,0.004005224443972111
488720,0,0.10724134743213654
116877,0,0.0609910823404789
60759,0,0.1413486897945404
522796,0,0.2467709183692932
196132,0,0.3806138336658478
481635,0,0.1285790205001831
518565,0,0.17827224731445312
245758,0,0.2736070454120636
73630,0,0.34239065647125244
334804,0,0.20805038511753082
126643,0,0.05413516238331795
373286,0,0.3392980992794037
312206,0,0.15354584157466888
478033,0,0.10021168738603592
77012,0,0.07267436385154724
92085,0,0.35772812366485596
86435,0,0.052151717245578766
111619,0,0.30219766497612
151430,0,0.26672667264938354
50261,0,0.07461719214916229
404412,0,0.23510651290416718
479273,0,0.10371088236570358
509987,0,0.053549982607364655
503876,0,0.3007291853427887
364772,0,0.21689189970493317
69753,0,0.256622850894928
293059,0,0.2616443634033203
289781,0,0.24443231523036957
366375,0,0.10553710907697678
134277,0,0.26452335715293884
107926,0,0.22159621119499207
457072,0,0.06317529827356339
414695,0,0.3271874189376831
495334,0,0.21913573145866394
55655,0,0.08064619451761246
391253,0,0.34511783719062805
89447,0,0.22739103436470032
255080,0,0.1683136373758316
367775,0,0.19700996577739716
320833,0,0.2097213715314865
383436,0,0.17649124562740326
433196,0,0.10360324382781982
289564,0,0.052414026111364365
484268,0,0.2632666826248169
216450,0,0.01884583570063114
62679,0,0.07844346016645432
55275,0,0.05076035112142563
240158,0,0.4459875226020813
188498,0,0.11602089554071426
77925,0,0.15241387486457825
501690,0,0.20928369462490082
139852,0,0.15252630412578583
305475,0,0.20227687060832977
179913,0,0.027911633253097534
265031,0,0.15942788124084473
450841,0,0.07300851494073868
378813,0,0.27936601638793945
128108,0,0.07558675855398178
423826,0,0.18440569937229156
312560,0,0.29321128129959106
92598,0,0.18181225657463074
31117,0,0.17707359790802002
162855,0,0.20399270951747894
329537,0,0.15759846568107605
428321,0,0.06533391028642654
66685,0,0.28339651226997375
410313,0,0.16676472127437592
386721,0,0.12273768335580826
392641,1,0.45506954193115234
146397,0,0.1568533182144165
345469,0,0.15509337186813354
53546,0,0.1471695601940155
418068,0,0.2137625366449356
365385,0,0.2884368300437927
155342,0,0.10970984399318695
310621,0,0.08994487673044205
124369,0,0.12301862984895706
362635,0,0.18498052656650543
53398,0,0.16610926389694214
78222,0,0.10807883739471436
343522,0,0.43248075246810913
319342,0,0.12570197880268097
332399,0,0.0552121102809906
265727,0,0.19072522222995758
170675,0,0.2085873931646347
107423,0,0.2254047691822052
145846,0,0.3502997159957886
99117,0,0.032465558499097824
324799,0,0.08699017763137817
