EID,FORTARGET,PROB
439664,0,0.21638154983520508
82597,0,0.014980295673012733
305745,0,0.07637304812669754
47714,0,0.028151655569672585
217636,0,0.3494051992893219
103692,0,0.11326004564762115
123206,0,0.1770172268152237
75780,0,0.23181167244911194
345321,0,0.12121225893497467
345465,0,0.10790415853261948
127711,0,0.07809878140687943
257983,0,0.010124508291482925
77371,0,0.17660365998744965
83408,0,0.17786790430545807
370091,0,0.4492189288139343
324868,0,0.1510733664035797
327256,0,0.3812572956085205
197199,0,0.23033542931079865
323310,0,0.20321905612945557
32009,0,0.1568215787410736
154610,0,0.19437769055366516
397779,0,0.004348705522716045
68475,0,0.16305361688137054
386002,0,0.20648722350597382
205922,0,0.009882126934826374
258350,1,0.6181027293205261
496502,0,0.3000510632991791
458475,0,0.14572608470916748
290796,0,0.43098554015159607
119885,0,0.1511414647102356
152817,0,0.20980264246463776
197155,0,0.1642438769340515
418677,0,0.2190338373184204
70271,0,0.1969587504863739
372610,0,0.16714152693748474
106101,0,0.03672084957361221
180857,0,0.2264246791601181
156717,0,0.1165771484375
490984,0,0.06813807040452957
128254,0,0.12784340977668762
241927,0,0.20971336960792542
86381,0,0.18732969462871552
240773,0,0.319144070148468
248697,0,0.02508217841386795
58233,0,0.1559600681066513
314655,0,0.1191859170794487
5883,0,0.16240039467811584
79963,0,0.15624457597732544
28100,0,0.09134826064109802
432435,1,0.4716178774833679
213465,0,0.14527565240859985
448888,0,0.14266246557235718
337782,0,0.22799481451511383
436129,0,0.17422856390476227
441242,0,0.018393028527498245
211757,0,0.2879631221294403
17958,0,0.0402156226336956
96223,0,0.011147040873765945
514755,0,0.15276563167572021
124026,0,0.24991193413734436
490612,0,0.16901351511478424
349327,0,0.1558992862701416
511158,0,0.2542465925216675
485836,0,0.14400987327098846
173992,0,0.2183479368686676
242838,0,0.2191576212644577
425184,0,0.09125649183988571
176237,0,0.08721987158060074
95142,0,0.06778886169195175
202703,0,0.01511155441403389
261063,0,0.038410745561122894
154778,0,0.08498825877904892
164055,0,0.18609581887722015
6784,0,0.11839908361434937
319326,0,0.08816748112440109
72724,0,0.004732183180749416
2790,0,0.19063781201839447
275162,0,0.13989999890327454
223084,0,0.030778197571635246
143497,0,0.10547701269388199
489432,0,0.09603489935398102
503503,0,0.012556089088320732
481137,0,0.09684398025274277
68039,0,0.01629498600959778
195578,1,0.5808310508728027
52026,0,0.17723791301250458
508988,0,0.01634683459997177
455053,0,0.2005421221256256
177974,1,0.5803139209747314
41335,0,0.14270231127738953
191404,0,0.27254030108451843
97121,0,0.2551999092102051
475469,1,0.47543978691101074
231646,0,0.19872446358203888
211918,0,0.06544489413499832
133468,1,0.48242485523223877
405335,0,0.255596399307251
772,0,0.06666087359189987
466869,0,0.023548953235149384
392911,0,0.08416718244552612
89841,0,0.12958519160747528
442624,0,0.2393101006746292
39575,0,0.09698851406574249
198377,0,0.24578841030597687
323988,0,0.16753792762756348
58055,0,0.23538713157176971
489861,0,0.2931593358516693
311657,0,0.29169148206710815
265827,0,0.18594922125339508
410983,0,0.17517073452472687
457543,0,0.0910179540514946
249911,0,0.2544596791267395
398580,0,0.07197785377502441
271702,0,0.07125834375619888
323367,0,0.028987856581807137
368848,0,0.38591015338897705
196923,0,0.0019573401659727097
488720,0,0.0972491055727005
116877,0,0.05309094116091728
60759,0,0.14306049048900604
522796,0,0.2354627400636673
196132,0,0.419506698846817
481635,0,0.12112535536289215
518565,0,0.1810821294784546
245758,0,0.27845287322998047
73630,0,0.34036266803741455
334804,0,0.20562443137168884
126643,0,0.03727012872695923
373286,0,0.33306682109832764
312206,0,0.11589153856039047
478033,0,0.09856793284416199
77012,0,0.06790675967931747
92085,0,0.3636009693145752
86435,0,0.04306744411587715
111619,0,0.29038354754447937
151430,0,0.2684055268764496
50261,0,0.06990938633680344
404412,0,0.2326362431049347
479273,0,0.11479862034320831
509987,0,0.03286978602409363
503876,0,0.363469660282135
364772,0,0.25023889541625977
69753,0,0.2657493054866791
293059,0,0.2608996331691742
289781,0,0.2595033645629883
366375,0,0.099628746509552
134277,0,0.30513083934783936
107926,0,0.28192639350891113
457072,0,0.06541479378938675
414695,0,0.3337455093860626
495334,0,0.20011943578720093
55655,0,0.08201627433300018
391253,0,0.3471095561981201
89447,0,0.2307925671339035
255080,0,0.16703803837299347
367775,0,0.1922921985387802
320833,0,0.20341403782367706
383436,0,0.1759444922208786
433196,0,0.10930101573467255
