EID,FORTARGET,PROB
439664,0,0.24311834573745728
82597,0,0.0812264010310173
305745,0,0.06920772045850754
47714,0,0.01272726058959961
217636,0,0.32510945200920105
103692,0,0.11889862269163132
123206,0,0.1819685697555542
75780,0,0.2473991960287094
345321,0,0.11235081404447556
345465,0,0.14022471010684967
127711,0,0.07695747911930084
257983,0,0.04393676295876503
77371,0,0.19135557115077972
83408,0,0.18048153817653656
370091,0,0.44303521513938904
324868,0,0.1593150645494461
327256,0,0.34906455874443054
197199,0,0.2531277537345886
323310,0,0.19346599280834198
32009,0,0.18445995450019836
154610,0,0.209050253033638
397779,0,0.0072922250255942345
68475,0,0.1321389228105545
386002,0,0.21250241994857788
205922,0,0.011111308820545673
258350,1,0.6008398532867432
496502,0,0.29609400033950806
458475,0,0.14697690308094025
290796,0,0.418474942445755
119885,0,0.1432868391275406
152817,0,0.1798079013824463
197155,0,0.1902102380990982
418677,0,0.22083285450935364
70271,0,0.22264598309993744
372610,0,0.18114033341407776
106101,0,0.1115107536315918
180857,0,0.1779085099697113
156717,0,0.09721784293651581
490984,0,0.07767847925424576
128254,0,0.1034780740737915
241927,0,0.1856098175048828
86381,0,0.16723214089870453
240773,0,0.3212009072303772
248697,0,0.07945547997951508
58233,0,0.17737817764282227
314655,0,0.12447846680879593
5883,0,0.1540815681219101
79963,0,0.16795319318771362
28100,0,0.13095910847187042
432435,0,0.40808045864105225
213465,0,0.16126354038715363
448888,0,0.1464214026927948
337782,0,0.22706338763237
436129,0,0.16136150062084198
441242,0,0.02832636795938015
211757,0,0.30587559938430786
17958,0,0.061888013035058975
96223,0,0.03666095435619354
514755,0,0.07558319717645645
124026,0,0.18582384288311005
490612,0,0.17274104058742523
349327,0,0.17961345613002777
511158,0,0.12204167991876602
485836,0,0.11896323412656784
173992,0,0.23542290925979614
242838,0,0.24056832492351532
425184,0,0.10974998027086258
176237,0,0.13441354036331177
95142,0,0.08920209854841232
202703,0,0.08966253697872162
261063,0,0.027220573276281357
154778,0,0.0996844545006752
164055,0,0.19341909885406494
6784,0,0.10582394152879715
319326,0,0.08021455258131027
72724,0,0.007823457941412926
2790,0,0.17831897735595703
275162,0,0.13134339451789856
223084,0,0.037607643753290176
143497,0,0.10696633160114288
489432,0,0.11085133999586105
503503,0,0.02085375227034092
481137,0,0.1006159633398056
68039,0,0.0201735720038414
195578,1,0.6149889826774597
52026,0,0.17359909415245056
508988,0,0.021557731553912163
455053,0,0.21117131412029266
177974,1,0.6009277701377869
41335,0,0.15788519382476807
191404,0,0.26713883876800537
97121,0,0.23901739716529846
475469,1,0.4776448905467987
231646,0,0.21321626007556915
211918,0,0.063530333340168
133468,0,0.42925816774368286
405335,0,0.2902297377586365
772,0,0.06848586350679398
466869,0,0.053828220814466476
392911,0,0.11850892752408981
89841,0,0.11313354223966599
442624,0,0.24867628514766693
39575,0,0.08044970035552979
198377,0,0.2105550765991211
323988,0,0.14369866251945496
58055,0,0.2605481445789337
489861,0,0.2540440857410431
311657,0,0.31112173199653625
265827,0,0.18151147663593292
410983,0,0.18925853073596954
457543,0,0.13671106100082397
249911,0,0.2123691737651825
398580,0,0.08297687768936157
271702,0,0.07067018747329712
323367,0,0.06084049865603447
368848,1,0.46875694394111633
196923,0,0.02406032755970955
488720,0,0.10985137522220612
116877,0,0.06208691745996475
60759,0,0.14568985998630524
