EID,FORTARGET,PROB
439664,0,0.23576021194458008
82597,0,0.06895295530557632
305745,0,0.052247047424316406
47714,0,0.08042314648628235
217636,0,0.32517439126968384
103692,0,0.12961673736572266
123206,0,0.17702026665210724
75780,0,0.2510039508342743
345321,0,0.1080789864063263
345465,0,0.168448805809021
127711,0,0.1012003943324089
257983,0,0.0542786605656147
77371,0,0.1740770787000656
83408,0,0.17110876739025116
370091,0,0.3982444703578949
324868,0,0.16169556975364685
327256,0,0.33486485481262207
197199,0,0.2554447054862976
323310,0,0.17548923194408417
32009,0,0.1658080667257309
154610,0,0.22851930558681488
397779,0,0.022596893832087517
68475,0,0.12002059817314148
386002,0,0.20560424029827118
205922,0,0.01675654761493206
258350,1,0.556230366230011
496502,0,0.27986112236976624
458475,0,0.17012685537338257
290796,0,0.38208603858947754
119885,0,0.13145790994167328
152817,0,0.2595537006855011
197155,0,0.2371324896812439
418677,0,0.19678761065006256
70271,0,0.20527297258377075
372610,0,0.17338700592517853
106101,0,0.1615753173828125
180857,0,0.1787198781967163
156717,0,0.08354472368955612
490984,0,0.09685879200696945
128254,0,0.11970695853233337
241927,0,0.16673879325389862
86381,0,0.1945265531539917
240773,0,0.3209632337093353
248697,0,0.15950565040111542
58233,0,0.217892587184906
314655,0,0.09906595200300217
5883,0,0.13038896024227142
79963,0,0.145051509141922
28100,0,0.06098243221640587
432435,0,0.37310707569122314
213465,0,0.1447470784187317
448888,0,0.13645292818546295
337782,0,0.2196180820465088
436129,0,0.32753893733024597
441242,0,0.031086614355444908
211757,0,0.2924201786518097
17958,0,0.055924758315086365
96223,0,0.03948952630162239
514755,0,0.07005918771028519
124026,0,0.18258710205554962
490612,0,0.1694454401731491
349327,0,0.17752867937088013
511158,0,0.12659911811351776
485836,0,0.12739865481853485
173992,0,0.2161751389503479
242838,0,0.2612229883670807
425184,0,0.0980367437005043
176237,0,0.12987251579761505
95142,0,0.06832004338502884
202703,0,0.05855448916554451
261063,0,0.034962188452482224
154778,0,0.12012176960706711
164055,0,0.20879985392093658
6784,0,0.09836304932832718
319326,0,0.13592548668384552
72724,0,0.020961178466677666
2790,0,0.13419747352600098
275162,0,0.13242852687835693
223084,0,0.07862310856580734
143497,0,0.11628422886133194
489432,0,0.15358442068099976
503503,0,0.02345678210258484
481137,0,0.10540592670440674
68039,0,0.02513100765645504
195578,1,0.6011319756507874
52026,0,0.15891504287719727
508988,0,0.04659511521458626
455053,0,0.19707249104976654
177974,1,0.5995638370513916
41335,0,0.14818041026592255
191404,0,0.25639039278030396
97121,0,0.22638018429279327
475469,0,0.46553897857666016
231646,0,0.202517569065094
211918,0,0.07049158215522766
133468,0,0.37270426750183105
405335,0,0.2906726896762848
772,0,0.07495556026697159
466869,0,0.06629493087530136
392911,0,0.17920763790607452
89841,0,0.08125890046358109
442624,0,0.22880811989307404
39575,0,0.08164653182029724
198377,0,0.1879604607820511
323988,0,0.12448523193597794
58055,0,0.12398925423622131
489861,0,0.24359552562236786
311657,0,0.3012014329433441
265827,0,0.1957767754793167
410983,0,0.19967223703861237
457543,0,0.12275487929582596
249911,0,0.2462804764509201
398580,0,0.07752402871847153
271702,0,0.09308799356222153
323367,0,0.10340475291013718
368848,0,0.4947316646575928
196923,0,0.012330424971878529
488720,0,0.10458972305059433
116877,0,0.03466207534074783
60759,0,0.16107811033725739
522796,0,0.07612178474664688
196132,0,0.35709166526794434
481635,0,0.13781075179576874
518565,0,0.07366269826889038
245758,0,0.22966110706329346
73630,0,0.3199687898159027
334804,0,0.1994118094444275
126643,0,0.04295650124549866
373286,0,0.31989219784736633
