EID,FORTARGET,PROB
439664,0,0.2191484421491623
82597,0,0.039138007909059525
305745,0,0.049318183213472366
47714,0,0.06493198871612549
217636,0,0.3094874322414398
103692,0,0.12865065038204193
123206,0,0.13572514057159424
75780,0,0.2387750893831253
345321,0,0.09938158839941025
345465,0,0.1612165868282318
127711,0,0.10250541567802429
257983,0,0.061085160821676254
77371,0,0.1630333662033081
83408,0,0.1583874672651291
370091,0,0.3781675100326538
324868,0,0.15855242311954498
327256,0,0.34163984656333923
197199,0,0.2653205096721649
323310,0,0.17057804763317108
32009,0,0.17810188233852386
154610,0,0.22733046114444733
397779,0,0.015099520795047283
68475,0,0.13619285821914673
386002,0,0.18692122399806976
205922,0,0.016412734985351562
258350,1,0.5878953337669373
496502,0,0.29656553268432617
458475,0,0.20062671601772308
290796,0,0.38085952401161194
119885,0,0.12647859752178192
152817,0,0.2612448036670685
197155,0,0.22446613013744354
418677,0,0.18673884868621826
70271,0,0.184756338596344
372610,0,0.1558172106742859
106101,0,0.16882073879241943
180857,0,0.18071526288986206
156717,0,0.12450283765792847
490984,0,0.09204738587141037
128254,0,0.1314437836408615
241927,0,0.148995041847229
86381,0,0.20626437664031982
240773,0,0.3020794689655304
248697,0,0.15961961448192596
58233,0,0.2082434445619583
314655,0,0.10106825828552246
5883,0,0.1339941769838333
79963,0,0.14486469328403473
28100,0,0.05993315204977989
432435,0,0.36300793290138245
213465,0,0.18972225487232208
448888,0,0.1320905089378357
337782,0,0.21347130835056305
436129,0,0.29390454292297363
441242,0,0.031156495213508606
211757,0,0.2690582275390625
17958,0,0.04171193018555641
96223,0,0.042653609067201614
514755,0,0.15072579681873322
124026,0,0.20056317746639252
490612,0,0.15914572775363922
349327,0,0.16618411242961884
511158,0,0.31311485171318054
485836,0,0.13595044612884521
173992,0,0.19873394072055817
242838,0,0.23039449751377106
425184,0,0.09124808758497238
176237,0,0.12823764979839325
95142,0,0.06120269373059273
202703,0,0.04622336104512215
261063,0,0.028742985799908638
154778,0,0.11497968435287476
164055,0,0.2022114247083664
6784,0,0.10722413659095764
319326,0,0.12350543588399887
72724,0,0.02000160701572895
2790,0,0.1393866240978241
275162,0,0.12217394262552261
223084,0,0.07614093273878098
143497,0,0.1049414873123169
489432,0,0.15024225413799286
503503,0,0.025496991351246834
481137,0,0.1124885156750679
68039,0,0.016866562888026237
195578,1,0.6101225018501282
52026,0,0.1539170891046524
508988,0,0.05957608297467232
455053,0,0.20342867076396942
177974,1,0.6319989562034607
41335,0,0.14178304374217987
191404,0,0.25684264302253723
97121,0,0.22747452557086945
475469,0,0.482509046792984
231646,0,0.18227095901966095
211918,0,0.08815950900316238
133468,0,0.39743438363075256
405335,0,0.27382704615592957
772,0,0.09230861812829971
466869,0,0.06132987141609192
392911,0,0.16126935184001923
89841,0,0.08011185377836227
442624,0,0.21697326004505157
39575,0,0.07625585794448853
198377,0,0.1519465446472168
323988,0,0.1442272812128067
58055,0,0.10003397613763809
489861,0,0.23032714426517487
311657,0,0.3374576270580292
265827,0,0.17412303388118744
410983,0,0.1883242130279541
457543,0,0.11012425273656845
249911,0,0.2436760663986206
398580,0,0.06760172545909882
271702,0,0.09679130464792252
323367,0,0.10184625536203384
368848,0,0.42580804228782654
196923,0,0.00525667006149888
488720,0,0.07959442585706711
116877,0,0.026306122541427612
60759,0,0.15140400826931
522796,0,0.2274017482995987
196132,0,0.32582446932792664
481635,0,0.1669032722711563
518565,0,0.15950576961040497
245758,0,0.2405814379453659
73630,0,0.3147359788417816
334804,0,0.19819094240665436
126643,0,0.03742185980081558
373286,0,0.3250456750392914
312206,0,0.11799434572458267
478033,0,0.09366292506456375
77012,0,0.07405495643615723
92085,0,0.32331445813179016
86435,0,0.05315879359841347
111619,0,0.2970148026943207
