EID,FORTARGET,PROB
439664,0,0.23784440755844116
82597,0,0.02140538953244686
305745,0,0.036530427634716034
47714,0,0.05540020763874054
217636,0,0.3213236331939697
103692,0,0.10875435918569565
123206,0,0.13811446726322174
75780,0,0.23941318690776825
345321,0,0.10413509607315063
345465,0,0.16613465547561646
127711,0,0.10004228353500366
257983,0,0.031316325068473816
77371,0,0.16229720413684845
83408,0,0.1525767743587494
370091,0,0.3979518413543701
324868,0,0.14818768203258514
327256,0,0.3540421724319458
197199,0,0.28772619366645813
323310,0,0.1664419323205948
32009,0,0.19195009768009186
154610,0,0.23222243785858154
397779,0,0.016920438036322594
68475,0,0.10451012849807739
386002,0,0.1860368698835373
205922,0,0.011610214598476887
258350,1,0.6364472508430481
496502,0,0.29001739621162415
458475,0,0.1903395652770996
290796,0,0.3969029188156128
119885,0,0.11928348988294601
152817,0,0.22455710172653198
197155,0,0.24085433781147003
418677,0,0.1786947101354599
70271,0,0.20988649129867554
372610,0,0.14524687826633453
106101,0,0.17521919310092926
180857,0,0.17397697269916534
156717,0,0.15685589611530304
490984,0,0.10026075690984726
128254,0,0.1667269468307495
241927,0,0.17858131229877472
86381,0,0.21333195269107819
240773,0,0.31382179260253906
248697,0,0.1711820513010025
58233,0,0.2198709398508072
314655,0,0.09280148148536682
5883,0,0.09438452124595642
79963,0,0.14245082437992096
28100,0,0.03908221796154976
432435,0,0.3857034146785736
213465,0,0.1775197982788086
448888,0,0.1469539999961853
337782,0,0.20095966756343842
436129,0,0.31844738125801086
441242,0,0.03968336805701256
211757,0,0.2716343104839325
17958,0,0.036542847752571106
96223,0,0.03972151502966881
514755,0,0.06459950655698776
124026,0,0.20813588798046112
490612,0,0.16263823211193085
349327,0,0.17891311645507812
511158,0,0.10437402874231339
485836,0,0.12405214458703995
173992,0,0.19409023225307465
242838,0,0.2434542179107666
425184,0,0.08302787691354752
176237,0,0.13376092910766602
95142,0,0.06567966192960739
202703,0,0.030733654275536537
261063,0,0.022725606337189674
154778,0,0.12642942368984222
164055,0,0.20871597528457642
6784,0,0.10458749532699585
319326,0,0.1878834366798401
72724,0,0.01947796903550625
2790,0,0.14856816828250885
275162,0,0.12472637742757797
223084,0,0.07340308278799057
143497,0,0.09578043967485428
489432,0,0.15283732116222382
503503,0,0.012228064239025116
481137,0,0.09666726738214493
68039,0,0.0119217773899436
195578,1,0.6357203125953674
52026,0,0.15249133110046387
508988,0,0.046952903270721436
455053,0,0.19065184891223907
177974,1,0.6577528119087219
41335,0,0.14164865016937256
191404,0,0.28324469923973083
97121,0,0.22368991374969482
475469,1,0.515657365322113
231646,0,0.17985130846500397
211918,0,0.08126703649759293
133468,0,0.38858702778816223
405335,0,0.29250001907348633
772,0,0.07605941593647003
466869,0,0.06863263994455338
392911,0,0.1841808706521988
89841,0,0.07506821304559708
442624,0,0.2186262607574463
39575,0,0.11218544095754623
198377,0,0.13857261836528778
323988,0,0.13378433883190155
58055,0,0.09078225493431091
489861,0,0.2213301658630371
311657,0,0.30774787068367004
265827,0,0.17287759482860565
410983,0,0.18898482620716095
457543,0,0.09279799461364746
249911,0,0.2628818154335022
398580,0,0.0684538409113884
271702,0,0.10543805360794067
323367,0,0.059634964913129807
368848,0,0.45071569085121155
196923,0,0.004516957327723503
488720,0,0.10518773645162582
116877,0,0.026194363832473755
60759,0,0.1572236865758896
522796,0,0.04544741287827492
196132,0,0.29605475068092346
481635,0,0.15924780070781708
518565,0,0.07347812503576279
245758,0,0.2402666062116623
73630,0,0.32807639241218567
334804,0,0.19099277257919312
126643,0,0.02741272747516632
373286,0,0.3446095287799835
312206,0,0.1112363412976265
478033,0,0.08498682826757431
77012,0,0.08326642960309982
